"group","id","season","niche_type","n_points","n_axes","rsp_column","weighted","volume_observed","boot_path","volume_boot_mean","volume_lwr","volume_upr"
"food","5268","Spring","Potential",113,3,"rsp_food",TRUE,4.71648969047686,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5268_Spring_Potential_boot",4.28550466943213,2.34732522846967,6.21471220587435
"food","5268","Spring","Realized",29,3,"rsp_food",TRUE,1.5893694574979,NA,NA,NA,NA
"food","5268","Summer","Potential",25,3,"rsp_food",TRUE,3.90434460518419,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5268_Summer_Potential_boot",7.8446884559149,5.19939339623009,9.72393261955889
"food","5268","Summer","Realized",35,3,"rsp_food",TRUE,3.79518828044929,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5268_Summer_Realized_boot",23.2954124571918,1.33742134591152,48.8980849563107
"food","5268","Autumn","Potential",210,3,"rsp_food",TRUE,5.71598160387459,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5268_Autumn_Potential_boot",5.36193806148243,4.1123821222913,6.62837248499305
"food","5268","Autumn","Realized",55,3,"rsp_food",TRUE,9.11220657618404,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5268_Autumn_Realized_boot",112.41454083385,59.2306208936745,178.870700605373
"food","5268","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5268","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5270","Spring","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5270","Spring","Realized",3,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5270","Summer","Potential",24,3,"rsp_food",TRUE,4.42089095761821,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5270_Summer_Potential_boot",7.04323227084752,2.4203073594832,11.1553727241155
"food","5270","Summer","Realized",14,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5270","Autumn","Potential",158,3,"rsp_food",TRUE,5.24139438608336,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5270_Autumn_Potential_boot",2.92690064755678,2.07877964938417,3.75432926753363
"food","5270","Autumn","Realized",34,3,"rsp_food",TRUE,1.89679579656399,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5270_Autumn_Realized_boot",0.184533148357544,0.0325405255590398,0.373130909489801
"food","5270","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5270","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Spring","Potential",13,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Spring","Realized",7,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Summer","Potential",2,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Summer","Realized",11,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Autumn","Potential",93,3,"rsp_food",TRUE,6.87366738799496,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5277_Autumn_Potential_boot",6.31446847992739,4.56370364639146,8.21357319665005
"food","5277","Autumn","Realized",26,3,"rsp_food",TRUE,4.58771037737055,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5277_Autumn_Realized_boot",19.4089901648549,1.04069549743527,47.1494323114327
"food","5277","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5277","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5278","Spring","Potential",142,3,"rsp_food",TRUE,3.44214571594999,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Spring_Potential_boot",1.04589543144099,0.509834096425417,1.71015386651752
"food","5278","Spring","Realized",34,3,"rsp_food",TRUE,1.91661072704477,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Spring_Realized_boot",0.925598341407961,0.00288820852580111,2.82551894534062
"food","5278","Summer","Potential",164,3,"rsp_food",TRUE,4.16546128898282,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Summer_Potential_boot",2.22854300519319,1.12977314253969,4.00651942509892
"food","5278","Summer","Realized",35,3,"rsp_food",TRUE,4.07253883729446,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Summer_Realized_boot",6.48519592715187,3.31283240855424,10.8569138379924
"food","5278","Autumn","Potential",113,3,"rsp_food",TRUE,4.6756832562988,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Autumn_Potential_boot",2.89492256940332,1.67360100744232,4.22555010114469
"food","5278","Autumn","Realized",31,3,"rsp_food",TRUE,3.88275097993788,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5278_Autumn_Realized_boot",6.44640861116053,5.3911450400241,7.66672602957886
"food","5278","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5278","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5282","Spring","Potential",33,3,"rsp_food",TRUE,2.80791530231065,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5282_Spring_Potential_boot",0.94169582370912,0.19152249488859,3.20353486061084
"food","5282","Spring","Realized",10,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5282","Summer","Potential",112,3,"rsp_food",TRUE,3.23045348053852,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5282_Summer_Potential_boot",0.784754437837361,0.193097947692464,1.84113515616474
"food","5282","Summer","Realized",28,3,"rsp_food",TRUE,1.98569689326415,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5282_Summer_Realized_boot",0.127258856768511,0.05333719199479,0.196003853831371
"food","5282","Autumn","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5282","Autumn","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5282","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5282","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Spring","Potential",17,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Spring","Realized",7,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Summer","Potential",17,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Summer","Realized",11,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Autumn","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Autumn","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5284","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Spring","Potential",938,3,"rsp_food",TRUE,4.82668952747131,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5285_Spring_Potential_boot",1.8493959264042,1.48061960958424,2.24415492134287
"food","5285","Spring","Realized",182,3,"rsp_food",TRUE,2.7510460106745,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5285_Spring_Realized_boot",0.379446258287471,0.252255087841866,0.676832472290963
"food","5285","Summer","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Summer","Realized",1,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Autumn","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Autumn","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5285","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5301","Spring","Potential",1078,3,"rsp_food",TRUE,7.08605427826612,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Spring_Potential_boot",4.21259039038032,3.66560104147821,4.7999393583076
"food","5301","Spring","Realized",224,3,"rsp_food",TRUE,4.11815660986807,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Spring_Realized_boot",1.73234069942337,1.51921394345378,1.90548480061249
"food","5301","Summer","Potential",2882,3,"rsp_food",TRUE,9.57855045561894,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Summer_Potential_boot",5.95508238169129,5.54059266234494,6.38871830721966
"food","5301","Summer","Realized",546,3,"rsp_food",TRUE,8.10987552837551,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Summer_Realized_boot",12.8292449629537,10.5237148719144,16.567850383476
"food","5301","Autumn","Potential",1810,3,"rsp_food",TRUE,10.5026774453606,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Autumn_Potential_boot",8.29403415963313,7.69610787784528,8.92760594958869
"food","5301","Autumn","Realized",341,3,"rsp_food",TRUE,7.77665973125865,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Autumn_Realized_boot",17.7848927906816,14.3096500097163,21.6969701115305
"food","5301","Winter","Potential",52,3,"rsp_food",TRUE,5.54012552292973,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5301_Winter_Potential_boot",4.01420209394606,2.51490542469675,5.83770753345581
"food","5301","Winter","Realized",8,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5303","Spring","Potential",1170,3,"rsp_food",TRUE,11.1982309040389,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Spring_Potential_boot",42.1000712845728,35.1052661032242,49.6673058022571
"food","5303","Spring","Realized",232,3,"rsp_food",TRUE,6.1134461315301,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Spring_Realized_boot",57.950984906321,30.93108744503,92.1019697275123
"food","5303","Summer","Potential",82,3,"rsp_food",TRUE,6.45945229488263,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Summer_Potential_boot",66.721694949345,58.7507869204123,73.1406097119315
"food","5303","Summer","Realized",34,3,"rsp_food",TRUE,4.55344506114538,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Summer_Realized_boot",10.691738054592,2.32177926033321,32.5102579350801
"food","5303","Autumn","Potential",34,3,"rsp_food",TRUE,4.38412884252017,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Autumn_Potential_boot",2.9186077428699,1.4135563889909,4.51622119514951
"food","5303","Autumn","Realized",51,3,"rsp_food",TRUE,9.03044001039491,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Autumn_Realized_boot",31.5179768802009,5.88108971609293,74.2384340636474
"food","5303","Winter","Potential",249,3,"rsp_food",TRUE,4.70932197926767,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Winter_Potential_boot",1.12749517215483,0.870636622174199,1.6417003560118
"food","5303","Winter","Realized",48,3,"rsp_food",TRUE,4.80682820284996,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5303_Winter_Realized_boot",271.891147927325,121.11154934948,347.569509819057
"food","5308","Spring","Potential",157,3,"rsp_food",TRUE,3.69116370276333,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5308_Spring_Potential_boot",1.20234225766595,0.512656879800614,2.21463714052719
"food","5308","Spring","Realized",29,3,"rsp_food",TRUE,2.16048594243144,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5308_Spring_Realized_boot",0.855494662604634,0.0476860327583166,1.97760835492896
"food","5308","Summer","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5308","Summer","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5308","Autumn","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5308","Autumn","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5308","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5308","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5439","Spring","Potential",570,3,"rsp_food",TRUE,4.67541694619042,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5439_Spring_Potential_boot",1.24132522359526,0.763433128727804,1.80950648248514
"food","5439","Spring","Realized",107,3,"rsp_food",TRUE,1.82180161627617,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5439_Spring_Realized_boot",0.0769767853213126,0.0336175182582592,0.124365559394767
"food","5439","Summer","Potential",177,3,"rsp_food",TRUE,3.93723156938997,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5439_Summer_Potential_boot",1.28458975767817,0.550169911159053,1.97183217338914
"food","5439","Summer","Realized",85,3,"rsp_food",TRUE,4.63627270552993,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\food\Objects\food_5439_Summer_Realized_boot",3.61728900810903,1.39083994847091,5.6711791205052
"food","5439","Autumn","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5439","Autumn","Realized",6,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5439","Winter","Potential",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
"food","5439","Winter","Realized",0,3,"rsp_food",TRUE,NA,NA,NA,NA,NA
